28605,0 - 5,1,off_target,826,46,Attack,2,45,165,,"58.5,6.9",,"88.3,43.7",,88.3,43.7,,,58.5,6.9,
28605,5 - 10,2,goal,564,37,Attack,8,7,487,417887109,"48.9,0.6",,"95.2,34.2",,95.2,34.2,,,48.9,0.6,true
28605,5 - 10,2,blocked,4958,37,Attack,5,45,345,,"90.8,50.5","0,0","75.8,49.7",,75.8,49.7,90.8,50.5,"","",true
28605,10 - 15,3,goal,312,46,Attack,12,14,734,1530201971,"45.4,25.3",,"87.5,64",,87.5,64,,,45.4,25.3,true
28605,10 - 15,3,save,312,46,Attack,11,37,697,,"97.6,50.2","48.1,8.9","94.7,50.7",,94.7,50.7,97.6,50.2,48.1,8.9,true
28605,10 - 15,3,off_target,853,46,Attack,11,37,697,,"41.8,1.4",,"90.1,66.1",left,90.1,66.1,,,41.8,1.4,true
28605,15 - 20,4,off_target,2431,37,Attack,16,35,995,,"53.1,70.8",,"75.9,51.3",left,75.9,51.3,,,53.1,70.8,true
28605,25 - 30,6,off_target,564,37,Attack,29,6,1746,,"46.6,44.4",,"81.6,68.8",left,81.6,68.8,,,46.6,44.4,true
28605,30 - 35,7,off_target,2431,37,Attack,33,41,2021,,"57.6,5.6",,"81.6,46",,81.6,46,,,57.6,5.6,true
28605,30 - 35,7,off_target,7669,46,Attack,32,2,1922,,"59.2,16.7",,"87.5,49.4",,87.5,49.4,,,59.2,16.7,
28605,35 - 40,8,save,863,46,Attack,36,1,2161,,"96.7,49.6","49.7,8.9","73.8,58.5",left,73.8,58.5,96.7,49.6,49.7,8.9,true
28605,40 - 45,9,off_target,312,46,Attack,40,34,2434,,"75.6,8.3",,"88.6,52.1",,88.6,52.1,,,75.6,8.3,
28605,40 - 45,9,blocked,136,37,Attack,42,16,2536,,"87.7,33.9","0,0","85.5,32.2",,85.5,32.2,87.7,33.9,"","",true
28605,40 - 45,9,blocked,136,37,Attack,42,12,2532,,"88.4,49.3","0,0","85.9,48.7",,85.9,48.7,88.4,49.3,"","",true
28605,45 - 50,10,off_target,4207,37,Attack,48,16,2896,,"69.1,13.9",,"90.2,45.2",,90.2,45.2,,,69.1,13.9,
28605,45 - 50,10,off_target,863,46,Attack,47,3,2823,,"40.5,4.2",,"80.8,52.1",,80.8,52.1,,,40.5,4.2,true
28605,50 - 55,11,off_target,863,46,Attack,53,26,3206,,"47.2,47.2",,"87.6,65.8",,87.6,65.8,,,47.2,47.2,true
28605,50 - 55,11,blocked,2431,37,Attack,52,24,3144,,"87.5,47.1","0,0","84.2,45.8",,84.2,45.8,87.5,47.1,"","",true
28605,55 - 60,12,blocked,534,37,Attack,58,27,3507,,"93.3,47.7","0,0","85.6,48",,85.6,48,93.3,47.7,"","",true
28605,55 - 60,12,blocked,564,37,Attack,56,10,3370,,"93.2,56.7","0,0","91.9,57.5",,91.9,57.5,93.2,56.7,"","",true
28605,60 - 65,13,goal,564,37,Attack,64,57,3897,1212878437,"49.7,26.6",,"88.5,50",,88.5,50,,,49.7,26.6,true
28605,60 - 65,13,save,807,46,Attack,62,45,3765,,"96.5,48.7","51.1,3.8","72.1,48.5",,72.1,48.5,96.5,48.7,51.1,3.8,true
28605,65 - 70,14,save,4188,46,Attack,67,5,4025,,"97.7,51.1","50.6,16.5","90.1,53.1",,90.1,53.1,97.7,51.1,50.6,16.5,
28605,65 - 70,14,off_target,4958,37,Attack,69,23,4163,,"51.8,68.1",,"76.9,47.4",left,76.9,47.4,,,51.8,68.1,true
28605,70 - 75,15,save,308,37,Attack,73,38,4418,,"99.4,52.5","52,34.8","82.1,65.5",,82.1,65.5,99.4,52.5,52.0,34.8,true
28605,70 - 75,15,off_target,4958,37,Attack,74,13,4453,,"40.5,8.3",,"91.6,54.2",,91.6,54.2,,,40.5,8.3,
28605,75 - 80,16,goal,534,37,Attack,76,11,4571,2136617615,"53.9,0.6",,"91.5,59.1",,91.5,59.1,,,53.9,0.6,true
28605,80 - 85,17,off_target,5420,46,Attack,82,29,4949,,"56.5,47.2",,"89,51.6",,89,51.6,,,56.5,47.2,
28605,85 - 90,18,off_target,318,37,Attack,89,28,5368,,"41.0,5.6",,"85,68.6",,85,68.6,,,41.0,5.6,true
28605,85 - 90,18,off_target,17047,46,Attack,88,49,5329,,"42.4,2.8",,"80.5,33",,80.5,33,,,42.4,2.8,true
28605,85 - 90,18,off_target,308,37,Attack,85,33,5133,,"59.7,22.2",,"82,56.4",,82,56.4,,,59.7,22.2,true
